vivienda_id_sistema,familia_id_sistema,departamento,municipio,area,comuna_o_corregimiento,barrio_o_vereda,sector,ingresos_familiares,perros_machos,perros_hembras,perros_vacunados,perros_sin_vacunar,gatos_machos,gatos_hembras,gatos_vacunados,gatos_sin_vacunar,equinos,aves,porcinos,bovinos,otros,otros_nombre,presencia_roedores,perros_peligrosos,fecha_visita
43845,89541,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,Salamanca,Salamanca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/15/2022 12:00:00 AM
43846,89542,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,Salamanca,Salamanca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/15/2022 12:00:00 AM
43847,89543,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,Salamanca,Salamanca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/15/2022 12:00:00 AM
43848,89544,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,Salamanca,Salamanca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/15/2022 12:00:00 AM
43849,89545,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,Salamanca,Salamanca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/16/2022 12:00:00 AM
43850,89546,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,Salamanca,Salamanca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/16/2022 12:00:00 AM
43851,89547,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,Salamanca,Salamanca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/16/2022 12:00:00 AM
43852,89548,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,Salamanca,Salamanca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/16/2022 12:00:00 AM
43853,89549,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,Salamanca,Salamanca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/16/2022 12:00:00 AM
43854,89550,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,Salamanca,Salamanca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/16/2022 12:00:00 AM
43855,89551,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,Salamanca,Salamanca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/16/2022 12:00:00 AM
43856,89587,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,ESPERANZA GALICIA,INVACION LAS COLONIAS,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,1 - Si,2 - No,11/17/2022 12:00:00 AM
43858,89589,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,ESPERANZA GALICIA,INVACION LAS COLONIAS,1,0,0,0,0,0,1,1,0,0,0,0,0,0,,1 - Si,,11/17/2022 12:00:00 AM
43859,89590,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,ESPERANZA GALICIA,INVACION LAS COLONIAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,11/17/2022 12:00:00 AM
43860,89591,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,ESPERANZA GALICIA,INVACION LAS COLONIAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,11/17/2022 12:00:00 AM
43861,89592,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,ESPERANZA GALICIA,INVACION LAS COLONIAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,11/17/2022 12:00:00 AM
43863,89594,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,ESPERANZA GALICIA,INVACION LAS COLONIAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,11/18/2022 12:00:00 AM
43864,89595,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,EL COFRE,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/14/2022 12:00:00 AM
43865,89605,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,LENINGRADO III,LENINGRADO III,0,0,2,2,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/17/2022 12:00:00 AM
43866,89606,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,LENINGRADO III,LENINGRADO III,1,1,0,1,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/17/2022 12:00:00 AM
43867,89607,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,LENINGRADO III,LENINGRADO III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/17/2022 12:00:00 AM
43868,89608,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,LENINGRADO III,LENINGRADO III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/17/2022 12:00:00 AM
43869,89609,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,LENINGRADO III,LENINGRADO III,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/17/2022 12:00:00 AM
43870,89610,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,LENINGRADO III,LENINGRADO III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/17/2022 12:00:00 AM
43872,89612,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,LENINGRADO III,LENINGRADO III,1,0,2,2,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/17/2022 12:00:00 AM
43874,89621,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,MALAGA,MALAGA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/17/2022 12:00:00 AM
43875,89622,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,MALAGA,MALAGA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/17/2022 12:00:00 AM
43876,89634,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,Guayabal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/16/2022 12:00:00 AM
43877,89635,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,Guayabal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/16/2022 12:00:00 AM
43878,89636,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,Guayabal,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/16/2022 12:00:00 AM
43879,89637,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,Guayabal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/16/2022 12:00:00 AM
43880,89638,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,Guayabal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/17/2022 12:00:00 AM
43882,89644,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,VILLA SANTANA (INTERMEDIO) *,VILLA SANTANA (INTERMEDIO) *,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/17/2022 12:00:00 AM
43887,89650,66 - RISARALDA,001 - PEREIRA,U,VILLAVICENCIO,COROCITO*,COROCITO*,500,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/16/2022 12:00:00 AM
43889,89652,66 - RISARALDA,001 - PEREIRA,U,VILLAVICENCIO,COROCITO*,COROCITO*,500,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/16/2022 12:00:00 AM
43890,89665,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,MARIA AUXILIADORA,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/17/2022 12:00:00 AM
43891,89666,66 - RISARALDA,001 - PEREIRA,U,RIO OTUN,BYRON GAVIRIA,BYRON GAVIRIA,0,0,1,1,0,0,1,1,0,0,0,0,0,0,,2 - No,,11/15/2022 12:00:00 AM
43892,89667,66 - RISARALDA,001 - PEREIRA,U,RIO OTUN,BYRON GAVIRIA,BYRON GAVIRIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/15/2022 12:00:00 AM
43893,89668,66 - RISARALDA,001 - PEREIRA,U,VILLAVICENCIO,COROCITO*,COROCITO*,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,2 - No,11/16/2022 12:00:00 AM
43895,89670,66 - RISARALDA,001 - PEREIRA,U,VILLAVICENCIO,COROCITO*,COROCITO*,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/16/2022 12:00:00 AM
43897,89672,66 - RISARALDA,001 - PEREIRA,U,VILLAVICENCIO,COROCITO*,COROCITO*,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,2 - No,11/16/2022 12:00:00 AM
43899,89695,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,Guayabal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/18/2022 12:00:00 AM
43901,89697,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,Guayabal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/18/2022 12:00:00 AM
43902,89705,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/18/2022 12:00:00 AM
43903,89706,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/18/2022 12:00:00 AM
43904,89713,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/18/2022 12:00:00 AM
43905,89714,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/18/2022 12:00:00 AM
43906,89715,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/18/2022 12:00:00 AM
43907,89716,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/18/2022 12:00:00 AM
43908,89717,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/18/2022 12:00:00 AM
43909,89718,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/18/2022 12:00:00 AM
43912,89723,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,VILLA SANTANA (INTERMEDIO) *,VILLA SANTANA (INTERMEDIO) *,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/18/2022 12:00:00 AM
43913,89726,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/18/2022 12:00:00 AM
43914,89727,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/18/2022 12:00:00 AM
43917,89753,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,ESPERANZA GALICIA,INVACION LAS COLONIAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,11/18/2022 12:00:00 AM
43918,89754,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,ESPERANZA GALICIA,INVACION LAS COLONIAS,1,1,0,1,0,0,1,1,0,0,0,0,0,0,,1 - Si,2 - No,11/18/2022 12:00:00 AM
43919,89755,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,ESPERANZA GALICIA,INVACION LAS COLONIAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,11/18/2022 12:00:00 AM
43920,89756,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,ESPERANZA GALICIA,INVACION LAS COLONIAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,11/18/2022 12:00:00 AM
43921,89757,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,ESPERANZA GALICIA,INVACION LAS COLONIAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,11/18/2022 12:00:00 AM
43924,89760,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,ESPERANZA GALICIA,INVACION LAS COLONIAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,11/19/2022 12:00:00 AM
43925,89761,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,ESPERANZA GALICIA,INVACION LAS COLONIAS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,11/19/2022 12:00:00 AM
43926,89762,66 - RISARALDA,001 - PEREIRA,R,CERRITOS,ESPERANZA GALICIA,INVACION LAS COLONIAS,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,1 - Si,2 - No,11/19/2022 12:00:00 AM
43927,89768,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/18/2022 12:00:00 AM
43928,89769,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,1,1,1,2,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/18/2022 12:00:00 AM
43929,89770,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/19/2022 12:00:00 AM
43930,89771,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/19/2022 12:00:00 AM
43931,89772,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/19/2022 12:00:00 AM
43933,89784,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,MALAGA,MALAGA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/19/2022 12:00:00 AM
43934,89785,66 - RISARALDA,001 - PEREIRA,U,DEL CAFE,MALAGA,MALAGA,1,0,0,0,0,2,0,2,0,0,0,0,0,0,,2 - No,2 - No,11/19/2022 12:00:00 AM
43935,89786,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,LENINGRADO III,LENINGRADO III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/20/2022 12:00:00 AM
43936,89787,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,LENINGRADO III,LENINGRADO III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/20/2022 12:00:00 AM
43937,89788,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,LENINGRADO III,LENINGRADO III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/20/2022 12:00:00 AM
43938,89789,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,LENINGRADO III,LENINGRADO III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/20/2022 12:00:00 AM
43939,89790,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,LENINGRADO III,LENINGRADO III,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/20/2022 12:00:00 AM
43940,89792,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,0,1,0,0,1,0,0,0,0,0,0,0,0,,2 - No,,11/19/2022 12:00:00 AM
43941,89793,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/19/2022 12:00:00 AM
43942,89794,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/19/2022 12:00:00 AM
43943,89795,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,11/19/2022 12:00:00 AM
43944,89796,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,11/19/2022 12:00:00 AM
43945,89797,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/19/2022 12:00:00 AM
43946,89798,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/19/2022 12:00:00 AM
43947,89799,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,0,1,1,0,1,0,1,0,0,0,0,0,0,,2 - No,,11/19/2022 12:00:00 AM
43948,89800,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/19/2022 12:00:00 AM
43949,89801,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/19/2022 12:00:00 AM
43950,89802,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/19/2022 12:00:00 AM
43951,89803,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,1 - Si,,11/19/2022 12:00:00 AM
43952,89804,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/19/2022 12:00:00 AM
43953,89805,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/20/2022 12:00:00 AM
43954,89806,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/20/2022 12:00:00 AM
43955,89807,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,99,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/20/2022 12:00:00 AM
43956,89808,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,1,0,1,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/20/2022 12:00:00 AM
43957,89809,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,999,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/20/2022 12:00:00 AM
43958,89821,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,Guayabal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/19/2022 12:00:00 AM
43959,89822,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,Guayabal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/19/2022 12:00:00 AM
43960,89823,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,Guayabal,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/19/2022 12:00:00 AM
43962,89827,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/19/2022 12:00:00 AM
43963,89828,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/19/2022 12:00:00 AM
43964,89829,66 - RISARALDA,001 - PEREIRA,U,SAN JOAQUIN,GUAYACANES *,GUAYACANES *,1,0,1,1,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/19/2022 12:00:00 AM
43965,89839,66 - RISARALDA,001 - PEREIRA,R,CAIMALITO,CAIMALITO,CAIMALITO,1,2,0,2,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/16/2022 12:00:00 AM
43966,89840,66 - RISARALDA,001 - PEREIRA,R,CAIMALITO,CAIMALITO,CAIMALITO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/16/2022 12:00:00 AM
43967,89841,66 - RISARALDA,001 - PEREIRA,R,CAIMALITO,CAIMALITO,CAIMALITO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/16/2022 12:00:00 AM
43968,89842,66 - RISARALDA,001 - PEREIRA,R,CAIMALITO,CAIMALITO,CAIMALITO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/16/2022 12:00:00 AM
43969,89843,66 - RISARALDA,001 - PEREIRA,R,CAIMALITO,CAIMALITO,CAIMALITO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/16/2022 12:00:00 AM
43970,89846,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,MARIA AUXILIADORA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/15/2022 12:00:00 AM
43971,89847,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,MARIA AUXILIADORA,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/17/2022 12:00:00 AM
43972,89848,66 - RISARALDA,001 - PEREIRA,R,PUERTO CALDAS,PUERTO CALDAS,MARIA AUXILIADORA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/17/2022 12:00:00 AM
43973,89849,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,LAS MARGARITAS II,LAS MARGARITAS II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/12/2022 12:00:00 AM
43974,89850,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,LAS MARGARITAS II,LAS MARGARITAS II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/12/2022 12:00:00 AM
43975,89851,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,LAS MARGARITAS II,LAS MARGARITAS II,1,2,0,0,0,1,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/12/2022 12:00:00 AM
43976,89852,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,LAS MARGARITAS II,LAS MARGARITAS II,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/12/2022 12:00:00 AM
43977,89853,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,LAS MARGARITAS II,LAS MARGARITAS II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/12/2022 12:00:00 AM
43978,89854,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,LAS MARGARITAS II,LAS MARGARITAS II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/12/2022 12:00:00 AM
43979,89855,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,LAS MARGARITAS II,LAS MARGARITAS II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/12/2022 12:00:00 AM
43981,89857,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,LAS MARGARITAS II,LAS MARGARITAS II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/12/2022 12:00:00 AM
43982,89858,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,LAS MARGARITAS II,LAS MARGARITAS II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/12/2022 12:00:00 AM
43983,89859,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,LAS MARGARITAS II,LAS MARGARITAS II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/12/2022 12:00:00 AM
43985,89861,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,LAS MARGARITAS II,LAS MARGARITAS II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/12/2022 12:00:00 AM
43986,89862,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,LAS MARGARITAS II,LAS MARGARITAS II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,1 - Si,11/14/2022 12:00:00 AM
43987,89863,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,LAS MARGARITAS II,LAS MARGARITAS II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/14/2022 12:00:00 AM
43988,89864,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,LAS MARGARITAS II,LAS MARGARITAS II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/14/2022 12:00:00 AM
43990,89866,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,LAS MARGARITAS II,LAS MARGARITAS II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/14/2022 12:00:00 AM
43991,89867,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,LAS MARGARITAS II,LAS MARGARITAS II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/14/2022 12:00:00 AM
43992,89868,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,LAS MARGARITAS II,LAS MARGARITAS II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/15/2022 12:00:00 AM
43993,89869,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,LAS MARGARITAS II,LAS MARGARITAS II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/15/2022 12:00:00 AM
43994,89870,66 - RISARALDA,001 - PEREIRA,U,VILLASANTANA,LAS MARGARITAS II,LAS MARGARITAS II,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,2 - No,11/15/2022 12:00:00 AM
43995,89872,66 - RISARALDA,001 - PEREIRA,U,OLIMPICA,Torres del Campo,Torres del Campo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,2 - No,,11/21/2022 12:00:00 AM
